Event #	Event Year	Event Day	Loss
920000532	97	325	288.3641965
410000490	97	337	84226.68995
920000533	97	352	68.79910999
410000491	98	8	101906.5113
410000492	98	16	218236.1749
920000534	98	233	205.7338537
920000535	98	299	884.5586775
920000536	98	321	370112.2015
920000537	98	349	861077.5248
920000538	99	5	79956.40753
920000539	99	42	29676.20947
920000540	99	46	3821.688859
410000493	99	66	19949.44421
920000541	99	182	125678.5246
920000543	99	314	2722.439924
920000544	99	319	2927.414799
920000545	100	32	432.7660737
920000546	100	221	54359.17461
920000547	100	259	16645.49808
410000494	100	293	156397.7522
410000495	100	298	364863.8755
410000496	100	300	186490.4766
920000549	100	335	1010711.773
920000550	101	3	8767905.915
920000551	101	61	18417.19112
410000497	101	282	21421.36123
920000552	101	316	1342512.541
920000553	102	30	1230627.715
410000498	102	50	26805.73577
410000499	102	69	80836.34623
920000555	102	77	24288.44218
920000556	102	327	39874.40681
410000500	102	345	984318.2367
920000557	102	354	253899.8206
410000501	102	356	17699.90994
410000502	102	357	84088.77731
410000503	103	4	91958.16847
920000558	103	8	492591.7377
920000559	103	20	684005.5209
920000560	103	25	1404420.261
410000504	103	47	20088.17364
920000561	103	95	469149.5659
920000562	103	174	6685.963869
920000563	103	215	255252.1601
920000564	103	243	630378.9388
920000565	103	301	384865.1696
410000505	103	338	22406.38611
920000567	104	7	1045469.958
410000506	104	22	15121033.27
910000506	104	22	13277.47695
410000507	104	24	12353.69341
410000508	104	31	3284168.114
920000568	104	40	222841.5828
410000509	104	50	12438512.5
910000509	104	50	16155.2669
920000569	104	251	23288.668
410000510	104	274	12246.07228
410000511	104	278	169173.8145
920000571	104	293	1220.694949
410000512	104	303	12684.29236
410000513	104	308	124200.1995
410000514	104	328	2737990.488
410000515	104	331	114537.1094
410000516	104	331	4190626.216
410000517	104	346	287705.3025
410000518	105	8	49748.75676
410000519	105	37	82052.48286
410000520	105	38	253646.9804
410000521	105	38	13998.10461
920000572	105	78	215.461655
920000573	105	154	7005.304024
920000574	105	265	9232.409857
920000575	105	270	125188.5706
410000522	105	354	25535.91018
920000576	105	358	9017.836837
920000577	106	10	2104961.185
920000578	106	276	17810.82879
410000523	106	289	13952.53963
410000524	106	291	33657.02861
920000579	106	294	4538872.648
920000580	106	305	1239062.217
920000581	106	312	405.5668904
920000582	106	350	1520988.456
410000525	107	1	21638.28348
920000583	107	102	13363.64635
410000526	107	303	21665.3461
410000527	108	24	3110143.649
920000584	108	43	382814.3143
920000585	108	258	345062.8067
410000528	108	274	54984.56309
410000529	108	275	13367.21638
410000530	108	276	14254.02324
410000531	108	281	2799175.395
410000532	108	292	201511.6657
410000533	108	292	16480.97591
410000534	108	299	501411.4629
920000586	108	301	40714.95684
410000535	108	313	15510.99067
410000536	108	318	17468.3493
410000537	108	334	380768.8495
920000588	108	335	287068.8354
410000538	108	357	66576.86188
410000539	109	6	181253.132
410000540	109	7	465363.762
410000541	109	7	1231262.788
410000542	109	9	1829870.579
410000543	109	19	116154161.8
410000544	109	26	1189486.342
410000545	109	29	82528.08989
410000546	109	41	140962.037
410000547	109	41	913119.2814
410000548	109	46	2032876.288
410000549	109	48	3216669.066
410000550	109	49	124360238.4
410000551	109	51	5049609.377
410000552	109	52	7016588.895
410000553	109	57	22009.09509
920000589	109	105	11528.49084
920000590	109	164	39210.59711
920000591	109	277	2729410.227
920000592	109	305	9568.929158
410000554	109	310	65988.22343
920000593	109	325	1128734.278
920000594	109	333	116610.3793
410000555	109	354	99846984.09
410000556	110	5	1429795.603
410000557	110	6	18576960.84
910000557	110	6	16032.67238
410000558	110	8	425884.9818
410000559	110	8	76419.73984
410000560	110	10	13692596.1
920000595	110	13	32743.68027
920000596	110	19	173431.5252
920000597	110	48	8407.008126
410000561	110	52	25392.66917
920000598	110	319	2046.684534
920000599	110	324	19039.37101
920000600	110	350	5496.41131
410000562	110	364	41697.29838
410000563	110	365	1308287.771
410000564	111	17	3225708.175
410000565	111	32	224378.8588
920000601	111	57	7427273.275
920000602	111	73	83207.77181
920000603	111	95	25492.89341
920000604	111	162	7402809.544
920000605	111	210	18548296.26
920000606	111	217	625484.4615
920000607	111	233	738144.9844
920000608	111	295	159131.0398
920000609	111	325	58191.4856
920000610	111	344	1568.825933
920000611	112	270	140750.9828
920000612	112	307	884.2949937
920000613	112	323	2063.928627
410000566	112	332	17122.04606
920000614	112	334	3850.568547
410000567	112	358	20984.76254
920000616	113	29	902.1105278
920000618	113	238	42.77891353
920000619	113	285	218048.0394
920000621	113	330	33875.10987
920000622	113	333	1063.700682
920000623	114	19	1419021.239
410000568	114	55	15068.30479
410000569	114	62	22375.7939
410000570	114	84	20718.49239
920000624	114	239	5877.327784
920000625	114	270	276379.786
410000571	115	37	29412.4425
410000572	116	19	12412.30704
410000573	116	31	2916537.519
410000574	116	31	592859.7194
410000575	116	35	596598.2889
410000576	116	52	42119.3996
410000577	116	52	120468.2449
920000627	116	236	11632.01445
920000628	116	263	13217.55108
410000578	116	307	24253.04528
410000579	116	325	2265976.956
410000580	116	326	28376.51134
920000629	117	22	1593.559951
410000581	117	31	28207.21642
920000630	117	44	34700.95539
410000582	117	51	28967.41172
920000631	117	91	36132.48937
920000632	117	211	354.9168048
410000583	117	299	17372.92848
920000633	117	317	122.1098419
410000584	117	347	16719.00435
920000634	117	347	27431.0794
410000585	117	348	20059.21786
410000586	117	351	12536.04511
920000635	118	5	45969.0291
410000587	118	10	7735795.619
410000588	118	30	13861.04299
410000589	118	30	15374.8319
410000590	118	31	1699742.009
410000591	118	32	16288.21224
410000592	118	32	23329.62484
410000593	118	39	2955301.105
410000594	118	40	56213.86549
410000595	118	42	2206169.722
410000596	118	48	167079.1757
410000597	118	68	44932.97834
410000598	118	77	1010277.852
920000636	118	269	41.28357562
920000637	118	301	1719.038746
920000638	118	304	7812392.298
920000639	118	346	2137.542932
410000599	119	13	2978691.619
410000600	119	30	55789.47466
920000640	119	209	3814.375307
920000641	119	296	2988.521346
410000601	119	326	217969.0861
920000642	120	8	187.6871847
410000602	120	20	2059362.331
410000603	120	27	11028841.85
410000604	120	41	13769217.01
410000605	120	41	733290.1879
410000606	120	43	5744686.607
410000607	120	46	199883.1005
410000608	120	58	15887.14165
410000609	120	59	47185.25723
410000610	120	59	1010992.459
410000611	120	75	18019.61029
410000612	120	88	12558.64772
920000643	120	201	25632.78647
920000644	120	224	59655.25724
920000645	120	248	448193.5612
920000646	120	281	29614.75353
920000647	120	286	174778.9989
920000648	120	290	22311.61985
410000613	120	314	41793.38149
920000649	120	338	2612.161338
410000614	120	341	548519.7705
410000615	120	346	428054.0204
410000616	120	356	13667.59118
410000617	121	2	755197.3598
410000618	121	13	309283.5088
410000619	121	14	465199.5118
410000620	121	17	147619.5924
410000621	121	32	2155407.942
410000622	121	42	923869.9668
410000623	121	74	20427.23484
920000651	121	159	11678.21152
410000624	121	314	344225.4836
410000625	121	317	30617.86536
920000652	121	330	92495.56103
410000626	121	335	5471970.168
410000627	122	11	13222.18312
410000628	122	12	683993.924
920000653	122	13	493.5232623
920000654	122	32	6364.982534
920000655	122	37	674730.1537
920000656	122	57	29317.47199
920000657	122	159	63165.24012
920000658	122	178	24457.36898
920000659	122	183	170465.2746
920000660	122	195	385212.2579
920000661	122	287	716875.0256
410000629	122	291	19678.58064
920000662	122	300	241598.7306
920000664	122	327	86954.91475
920000665	122	333	126271.8877
410000630	122	344	18681.02067
410000631	122	357	19777.57028
410000632	123	12	61441.73633
410000633	123	277	449677.5159
410000634	123	289	13812.22579
920000667	123	303	89740.2347
920000668	123	305	192015.0946
410000635	123	311	3233091.993
410000636	123	324	15493.93286
410000637	123	338	48864.83868
410000638	123	341	12235.40841
410000639	123	355	682419.2065
410000640	123	356	928717.4043
410000641	123	360	13378.18681
410000642	123	362	406661.0355
410000643	124	5	544598.0222
410000644	124	52	17425.24962
920000670	124	168	617.8727644
920000671	124	204	1155.249473
920000672	124	269	27182.71738
920000674	125	29	34645.18392
920000675	125	240	3052466.192
920000676	125	248	11592815.68
410000645	125	279	138197.7209
410000646	125	282	26535.12357
410000647	125	288	42210.7435
410000648	125	295	25742.07214
410000649	125	295	23037.19052
920000677	125	298	2548.253709
410000650	125	312	186668.2897
410000651	125	317	273790.1646
410000652	125	320	129339.1855
920000678	125	328	949.8174124
410000653	125	345	4426706.314
410000654	125	349	438534.0052
410000655	125	354	3777112.64
920000679	125	354	30057.82984
410000656	126	2	17357511.44
410000657	126	2	2599931.778
410000658	126	3	43915.74034
410000659	126	12	28989290.13
410000660	126	14	354817.3617
410000661	126	15	754939.0189
410000662	126	26	146768.5239
920000680	126	193	271410.4034
920000681	126	196	166381.3388
920000682	126	242	1306.912053
920000683	126	255	6791.872546
920000684	126	288	14697.16645
410000663	126	364	36554.21748
920000685	127	38	68835.60573
920000686	127	69	201967.1668
920000687	127	101	136369.6088
920000688	127	295	475084.3987
410000664	127	309	21263.27036
920000689	127	326	2678631.57
920000690	127	342	63448.514
920000691	127	348	36576.89452
410000665	127	351	19936.49041
920000692	128	9	49809.00747
920000693	128	194	157982.747
920000694	128	283	7061.314951
410000666	128	302	32307.16757
920000695	128	316	1256605.753
410000667	128	322	173588.0189
920000696	128	322	26677.40335
920000697	128	330	1132969.502
920000698	128	338	2002170.851
920000699	128	347	28995.92029
410000668	128	348	17024.53283
920000700	128	350	5373428.256
410000669	129	19	12993.67578
410000670	129	44	18357.72476
410000671	129	65	14057.9411
920000701	129	114	6864.510176
920000702	129	257	1383.66575
410000672	129	289	25325.13808
410000673	129	297	16685.23228
410000674	129	306	23129.471
410000675	129	338	314751.0705
410000676	129	356	1112710.982
910000676	129	356	14132.24
920000704	129	356	2491.639319
920000705	130	7	5174.117384
410000677	130	17	12486.88336
410000678	130	25	56036.08687
410000679	130	29	14042.67813
920000706	130	38	2548.811222
410000680	130	55	14096.15425
920000707	130	225	1117.650119
920000708	130	230	4961.497875
410000681	131	21	18966.9507
410000682	131	64	19563.07176
410000683	131	67	16809.19083
920000710	131	74	25046.79887
410000684	131	288	63912.06193
920000711	131	302	594.6407518
920000712	131	305	16889.02354
920000713	131	344	23169.20876
920000714	132	5	338791.1552
920000715	132	258	731828.6341
920000716	132	294	884650.936
920000717	132	299	9705.802141
920000718	132	312	888055.1351
920000719	132	336	425165.4535
410000685	132	347	65558.91251
920000720	132	354	4620.772782
410000686	133	1	93709.8446
410000687	133	2	650490.9641
410000688	133	17	16806007.9
410000689	133	19	1393676.247
410000690	133	21	7609052.419
410000691	133	54	26486.26963
410000692	133	55	2697548.793
920000722	133	285	366.9221433
410000693	133	335	1940146.498
410000694	133	336	196125.4765
410000695	133	358	93982.08234
410000696	134	21	3370290.058
410000697	134	21	79164.82628
920000723	134	23	2116.285035
920000724	134	28	95017.13747
920000726	134	272	30547.61802
410000698	135	32	19471.12433
410000699	135	59	19959.63217
920000727	135	200	24067.0584
920000728	135	261	30218.60083
410000700	135	276	142767.2051
920000729	135	287	656.1937541
920000730	135	292	314987.8925
410000701	135	356	163324.5896
410000702	136	4	19234.26579
410000703	136	54	173000.2875
920000731	136	90	132118.4121
920000732	136	169	30947.56891
920000734	136	266	4297.143363
920000735	136	281	56970.51871
920000736	136	286	180503.7247
920000737	136	290	10035645.29
920000738	136	321	68749.88821
920000739	136	334	310639.1863
410000704	136	344	1022545.67
410000705	136	349	879826.2577
410000706	136	351	41608.09245
410000707	136	361	7855138.762
410000708	136	362	2473798.663
410000709	136	362	12937329.49
410000710	137	1	1826424.378
410000711	137	2	20080767.38
410000712	137	3	388043.0762
410000713	137	3	66368.64553
410000714	137	5	5157793.754
410000715	137	6	8949971.999
410000716	137	21	389024.1448
410000717	137	38	1033780.339
410000718	137	39	589600.7694
410000719	137	40	1177777.178
410000720	137	52	30097.18957
920000740	137	63	1883.367843
410000721	137	75	207368.169
410000722	137	76	13409.04784
410000723	137	78	2037945.639
410000724	137	80	15560.58546
920000741	137	248	52479.98666
410000725	137	299	13256.45655
920000742	137	307	543.102518
920000743	137	333	135518.3922
410000726	137	347	16567.1286
920000744	137	348	410897.9385
410000727	137	350	4914862.908
410000728	137	350	3967237.682
920000745	137	353	209362.4274
410000729	137	358	16226.86612
410000730	137	362	13173467
410000731	137	365	3564153.035
910000731	137	365	14308.61514
920000746	138	6	33271.2294
410000732	138	12	4232111.466
410000733	138	15	10178291.32
410000734	138	17	1130509.871
920000747	138	30	59253.72196
410000735	138	71	23112.84287
410000736	138	293	16467.86614
410000737	138	322	22016.15077
920000748	138	323	2166.053574
920000749	138	326	13222.43966
920000750	138	341	2632.394896
410000738	138	344	15671.71899
410000739	138	346	463403.9114
410000740	138	346	551216.0224
410000741	138	347	69285.0068
410000742	138	356	3891401.213
410000743	138	360	99328.3273
920000751	139	9	19821.19049
410000744	139	29	39190388.08
910000744	139	29	16585.2235
410000745	139	33	67113.89354
920000752	139	323	2752837.256
410000746	139	329	11402183
410000747	139	341	21021.97895
410000748	139	360	521289.4451
410000749	139	362	49561.58912
410000750	139	364	729034.0089
410000751	139	365	2812624.337
920000753	140	64	792482.3992
920000754	140	258	3001.867787
410000752	140	275	30990.0615
410000753	140	296	14267.11963
920000755	141	6	1510388.236
920000756	141	103	4464.956512
920000757	141	127	428628.0036
920000758	141	133	4964.185298
920000759	141	312	28962.23831
920000760	141	335	1819185.647
920000761	141	363	217705.8918
920000762	142	65	33678.66489
920000763	142	247	90925.84745
920000764	142	302	206805.4812
410000754	143	17	256622.0831
410000755	143	36	14604.71941
920000765	143	39	101837.7519
410000756	143	71	32423.58885
410000757	143	86	18080.93383
410000758	143	279	1520554.206
410000759	143	284	2532159.343
920000766	143	284	322.9825268
410000760	143	291	405580.9722
410000761	143	299	26672647.86
910000761	143	299	13448.49899
410000762	143	311	5846726.614
410000763	143	314	281864.4395
920000767	143	328	3713.995677
410000764	143	336	10086303.25
910000764	143	336	15060.97554
410000765	143	357	1884411.684
410000766	143	360	978104.0793
410000767	143	361	2817309.143
920000769	144	78	45383.38793
920000770	144	91	162250.2237
920000771	144	104	4808.815086
920000772	144	211	27026.50542
920000773	144	303	519407.0867
410000768	144	339	16811.41912
410000769	144	341	81369.60943
920000774	145	160	31849.55817
920000775	145	220	61275.71429
920000777	145	312	33416.51663
920000778	145	331	7701.6159
920000779	145	336	979.9249338
920000780	146	32	10562.38621
920000781	146	39	120791.8232
920000782	146	112	1314.668215
920000783	146	148	43.68686952
410000770	146	286	23051.08334
410000771	146	291	63022620.31
410000772	146	293	18283.05856
410000773	146	299	13556.93817
410000774	146	302	21209.72218
410000775	146	354	19787.09179
920000784	146	356	17526.55505
410000776	147	42	3442404.148
410000777	147	42	137090.6224
410000778	147	46	554210.9811
410000779	147	73	16026.27925
920000785	147	106	306912.1109
920000786	147	110	29027.77318
920000787	147	174	209053.384
920000788	147	176	123601.6703
920000789	147	181	36197.59208
920000790	147	220	456378.2628
920000791	147	231	8491.105656
410000780	147	316	19327.24913
920000792	147	344	17874.35494
410000781	147	348	134251.9617
410000782	147	353	31534934.57
410000783	147	354	601824.248
410000784	148	16	2732872.54
920000793	148	39	161920.3476
410000785	148	47	22867.33932
410000786	148	48	76985.31575
410000787	148	48	16079.87143
410000788	148	309	43341.38285
410000789	148	333	25061.49102
410000790	149	30	39664.37266
920000796	149	151	947421.419
920000797	149	167	1314796.288
920000798	149	205	7401.3036
920000799	149	255	12445.30355
410000791	149	284	101183.4808
920000800	149	289	1320.685739
920000801	149	294	105198.6305
920000802	149	317	299732.5618
410000792	149	326	59520.29939
920000805	150	298	7202.078309
920000806	150	301	16647008.5
920000807	150	305	1166959.703
410000793	150	323	34232.89056
920000808	150	347	53852.85618
920000809	150	349	654800.439
920000810	151	9	101454.8625
920000811	151	300	630.5450124
